text,label
"Các thuốc trong nhóm chống loạn thần bao gồm haloperidol, risperidone và thioridazine.",Rối loạn phát triển
"Mơ hay giấc mơ là những trải nghiệm, ảo tưởng trong trí óc khi ngủ. Hiện tượng mơ không chỉ xảy ra với con người mà cũng có thể xảy ra ở các động vật có vú và một số loài chim[1]. Tuy nhiên khi nói đến giấc mơ chúng ta thường chỉ đề cập đến hiện tượng này ở con người. Các sự việc trong giấc mơ thường không thể xảy ra được hoặc không giống với thực tế, nằm ngoài sự điều khiển của người mơ. Ngoại trừ trường hợp giấc mơ sáng suốt (giấc mơ tỉnh táo), trong đó người nằm mơ nhận ra rằng họ đang nằm mơ, đôi khi có thể làm thay đổi thực tại giấc mơ của họ[2]. Những người nằm mơ có thể trải qua những cảm xúc mãnh liệt khi đang mơ, và điều này có thể tạo cảm hứng cho âm nhạc.",Khác
"Các giai đoạn phải thỏa mãn tiêu chí về khoảng thời gian và số triệu chứng của giai đoạn trầm cảm điển hình, hưng cảm hay hưng cảm nhẹ, và phải được phân ranh giới bởi hoặc một giai đoạn thuyên giảm hoàn toàn hoặc chuyển sang một giai đoạn của cực đối lập.",Rối loạn lưỡng cực (Bipolar disorder)
khi đã hết các triệu chứng thì có cần phải diều trị nữa không ?,Tâm thần phân liệt
"Người bạn đời nên đi cùng bệnh nhân trong mỗi buổi trị liệu để có thể thông cảm hơn và ngăn những tình huống gây hiểu lầm có thể xảy ra. Không nên chỉ trích người bệnh vì sẽ khiến họ khó kiểm soát cơn giận dữ, gây ra những hành vi nguy hiểm. Như vậy, hội chứng Othello (bệnh hoang tưởng ghen tuông) là một dạng rối loạn tâm thần có khả năng gây ra hậu quả nghiêm trọng. Bệnh có thể trở thành mãn tính và người bệnh thường khó duy trì các mối quan hệ tình cảm. Ngay khi phát hiện ai đó gặp các triệu chứng trên, bạn hãy đưa họ đến gặp bác sĩ chuyên khoa càng sớm càng tốt.",Hội chứng Othello
Thuốc chống trầm cảm ba vòng có nhiều tác dụng phụ hơn nhưng cũng hiệu quả hơn nhóm thuốc SSRI.,Rối loạn phát triển
Rối loạn tâm thần nào sau đây không phải do các chất gây ảo giác gây ra?,Rối loạn tâm thần
Bệnh hoang tưởng ghen tuông (hội chứng Othello) là một dạng của rối loạn nhân cách hoang tưởng.,Hội chứng Othello
Một bệnh nhân nam tin rằng ông đã chết và từ chối tất cả các phương pháp điều trị. Bác sĩ nghi ngờ bệnh nhân mắc hội chứng Cotard và muốn xác định nguyên nhân gây ra tình trạng này. Bước đầu tiên bác sĩ nên làm là gì?,Hội chứng Cotard
"Tâm thần phân liệt là một loại bệnh tâm thần nặng. Nhiều bệnh nhân bị bệnh từ khi còn rất trẻ và kéo dài suốt cả cuộc đời. Biểu hiện của tâm thần phân liệt là những ý nghĩ sai lệch, không phù hợp của người bệnh, người khách không thể giải thích cho người bệnh hiểu được khi nào là đúng, sai. Người bệnh tâm thần phân biệt thường có hoạt động kỳ dị, lạ lùng do hoang tưởng, cảm xúc nghèo nàn.",Tâm thần phân liệt
"Rối loạn điều chỉnh ảnh hưởng đến cách bệnh nhân cảm nhận về bản thân và thế giới xung quanh. Triệu chứng bệnh mang tính chủ quan nhưng cũng có các biểu hiện chung, bao gồm:
 
 – Thường xuyên cảm thấy buồn bã, vô vọng
 
 – Không còn hứng thú với những sở thích trước đây
 
 – Hay khóc một mình
 
 – Lo lắng, bồn chồn nhiều lần trong ngày
 
 – Khó ngủ, chất lượng giấc ngủ thấp
 
 – Giảm khả năng tập trung
 
 – Gặp khó khăn trong sinh hoạt hàng ngày
 
 – Tránh những việc có tính quan trọng như làm việc, thanh toán hóa đơn…
 
 – Có ý nghĩ tự sát",Rối loạn điều chỉnh (AD)
Rối loạn tâm thần chia sẻ được xác định lần đầu tiên vào năm 1860 bởi Baillarger. Sau đó nó được biết đến dưới một số thuật ngữ khác nhau. Rối loạn tâm thần áp đặt đã được định nghĩa lần đầu vào năm 1877 bởi Lasègue và Falret. Nó liên quan đến việc chuyển sự ảo tưởng từ người này sang người khác trong một mối quan hệ thân mật. Một loại rối loạn tâm thần được gọi là rối loạn tâm thần truyền nhiễm đã được mô tả lần đầu tiên vào năm 1881 bởi Marandon de Montyel. Đặc điểm của loại rối loạn này giống với bệnh tâm thần Folie à deux.,Hội chứng Folie à Deux
Người bị trầm cảm thường có khí sắc và cảm thấy xung quanh rất u buồn đúng không?,Rối loạn trầm cảm
"Một người bệnh tin rằng họ đã chết và không còn tồn tại. Họ từ chối mọi chăm sóc y tế và không muốn giao tiếp với bất kỳ ai. Nếu không được điều trị, tình trạng của người này có thể dẫn đến điều gì?",Hội chứng Cotard
"Em nhận thấy bản thân gần đây thay đổi rất nhiều. Chán nản, mệt mỏi, không có hứng thú với bất kì thứ gì xung quanh. Không muốn ra khỏi nhà, chán ăn, 1 tháng trở lại đây em đã giảm 5kg. Đêm trằn trọc khó ngủ, sáng dậy rất sớm, mỗi giấc ngủ chỉ khoảng 4 tiếng. Cảm xúc thay đổi nhanh chóng. Người xung quanh và bạn bè đều đánh giá em là người hướng ngoại, năng động, cá tính. Bỗng dưng em trở nên ngại giao tiếp, không muốn nói chuyện, muốn ở một mình trong góc tối. Vài ngày trở lại đây em cảm thấy chán nản, tuyệt vọng, muốn chấm dứt cuộc sống ngay để giải thoát. Em đã nghĩ đến việc tự sát và cũng lên kế hoạch để sự việc diễn ra thật tự nhiên, thành công. Vô tình đọc được bài viết về 7 dấu hiệu trầm cảm, em bỗng giật mình nhận ra sự kì lạ của bản thân. Có phải em mắc chứng trầm cảm không? Trước đây em cũng đã rất nhiều lần muốn tự sát, cũng đã thực hiện và không thành. Sau đó cuộc sống em vẫn diễn ra bình thường nhưng không ngăn được, có khi chỉ một chi tiết nhỏ cũng khiến em bật khóc, cảm thấy tuyệt vọng, đau đớn.",Rối loạn trầm cảm
"Để ghi nhớ kiến thức cần thiết và hoàn thành mọi bài tập, nhiều em buộc phải thức khuya học bài và sử dụng trà đặc, cà phê để tỉnh táo hơn. Do đó, đồng hồ sinh học cũng bị thay đổi rõ rệt, từ đó dẫn đến chứng mất ngủ.",Mất ngủ
" Tại sao rối loạn phân liệt cảm xúc và rối loạn trầm cảm hoặc lưỡng cực với triệu
 chứng loạn thần phải được loại trừ khỏi dấu hiện nhận biết rối loạn dạng phân biệt ?",Khác
Khi bị rối loạn lo âu người bệnh sẽ ở trong trạng thái nào?,Rối loạn lo âu
"Một trong những đặc tính phổ biến nhất là giảm nhu cầu ngủ (Tiêu chí B2), và khác với chứng mất ngủ ở chỗ người bị mất ngủ thường muốn ngủ hoặc cảm thấy có nhu cầu ngủ nhưng không ngủ được. Cá nhân có thể chỉ ngủ rất ít, nếu có, hoặc dậy sớm vài giờ so với thường lệ, và luôn cảm thấy đã nghỉ đủ và đầy năng lượng. Khi rối loạn giấc ngủ trở nên nghiêm trọng, người đó có thể không ngủ trong nhiều ngày liền mà không thấy mệt. Thông thường, giảm nhu cầu ngủ thường là dấu hiệu báo trước của khởi phát giai đoạn hưng cảm.",Rối loạn giấc ngủ (Hypersomnia)
"Hội chứng ăn đêm (Night Eating Syndrome – NES) là một trong những dạng rối loạn ăn uống khá phổ biến. Thuật ngữ này đề cập đến tình trạng ăn rất ít vào ban ngày, bữa ăn đầu tiên thường diễn ra vào buổi chiều và có xu hướng ăn nhiều vào ban đêm.
 
 Những người mắc hội chứng NES thường chán ăn vào buổi sáng và hầu như không cảm thấy đói. Lượng thức ăn dung nạp vào ban ngày thường rất ít. Tuy nhiên vào ban đêm, cảm giác thèm ăn thôi thúc bệnh nhân ăn nhiều và lượng thức ăn cung cấp khoảng ¼ calo trong ngày. Tương tự như các dạng rối loạn ăn uống khác, bệnh nhân bị hội chứng ăn đêm luôn có cảm giác xấu hổ, chán nản và tội lỗi về thói quen ăn uống của bản thân.",Rối loạn ăn uống
Người bệnh Parkinson có thể bị hạ huyết áp đúng không?,Bệnh Parkinson
"Chú ý: những cá nhân được chẩn đoán theo DSM IV là rối loạn tự kỉ, rối loạn
 Asperger, hoặc rối loạn phát triển lan tỏa không biệt định khác nên được chẩn
 đoán là rối loạn phổ tự kỉ. Những cá nhân có sự suy giảm rõ ràng trong giao tiếp
 xã hội nhưng các triệu chứng không đáp ứng tiêu chuẩn rối loạn phổ tự kỉ, nên
 được đánh giá là rối loạn giao tiếp xã hội.
 Chẩn đoán phân biệt:
  Hội chứng Rett 
  Câm lựa chọn. 
  Rối loạn ngôn ngữ và rối loạn giao tiếp xã hội. 
  Rối loạn phát triển trí tuệ không có rối loạn phổ tự kỉ. 
  Rối loạn vận động định hình. 
  Rối loạn tăng động/giảm chú ý (ADHD). 
  TTPL(TTPL).",Rối loạn phổ tự kỷ (ASD)
"Em vợ tôi hạn chế tiếp xúc với mọi người xung quanh kể cả người trong gia đình, dù đã ở với nhau thời gian dài. Nếu có tiếp xúc cũng chỉ lặp đi lặp lại một vài kiểu câu nói xã giao.",Rối loạn nhân cách né tránh (AVPD)
"Theo DSM5, các tiêu chuẩn chẩn đoán rối loạn thách thức chống đối gồm những triệu chứng về khí sắc và hành vi, kéo dài hơn 6 tháng, bao gồm:
 Khí sắc tức giận, dễ kích thích:
 Thường dễ bị kích động và dễ cảm thấy bị làm phiền bởi người khác",Khác
"Tăng động giảm chú ý hay còn có tên khoa học là Attention Deficit/Hyperactivity Disorder – ADHD, đây là một hội chứng rối loạn thường gặp ở trẻ em",Rối loạn tăng động giảm chú ý (ADHD)
"Sau đó, các triệu chứng này có thể xuất hiện theo nhiều hướng khác nhau, chúng phát triển theo nhiều hướng phong phú và đa dạng như:
 
 Trong biểu hiện rối loạn hành vi: Người bệnh có thể rơi vào trạng thái sững sờ, đờ đẫn hay kích động tâm thần vận động. Cùng với đó là các thái độ như say đắm, trốn chạy, đập phá, tấn công người khác hoặc tự sát cũng có thể xảy ra.
 Rối loạn tư duy: Người bệnh có thể cảm thấy cơ thể họ thay đổi, biến dạng. Tri giác về thế giới xung quanh cũng bị thay đổi khiến cho họ cảm thấy như đang bị hại, bị theo dõi, bị chi phối, bị xâm nhập hay tự cao,… những biểu hiện này không có sự liên kết và có thể bị thay đổi theo thời gian.
 Rối loạn tri giác: Các ảo giác sẽ xuất hiện ở các giác quan như ảo giác thính giác, thị giác, khứu giác. Tuy nhiên, xuất hiện ảo giác nhiều và rõ rệt nhất là ở thính giác.
 Rối loạn khí sắc: Có thể chuyển biến nhanh giữa trầm cảm và hưng cảm. Sự sợ hãi, lo lắng cũng có thể trở nên mãnh liệt, nghiêm trọng hơn là dẫn đến hành vi tự tử.
 Rối loạn về cơ thể và sinh học: Thông thường, rối loạn giấc ngủ thường là cảnh báo đầu tiên của bệnh. Cùng với đó, cơ thể có thể xuất hiện các dấu hiệu đi kèm như sốt nhẹ, chán ăn, mệt mỏi hoặc buồn bã, khó chịu,…",Rối loạn loạn thần
